Date,AAPL,MSFT,SPY,TSLA
2019-12-17,67.5938949584961,146.54080200195312,291.4096374511719,25.266000747680664
2019-12-18,67.4323959350586,146.2375946044922,291.42779541015625,26.209999084472656
2019-12-19,67.49988555908203,147.50704956054688,292.6223449707031,26.93600082397461
2019-12-20,67.3600845336914,149.1174774169922,293.9052734375,27.03933334350586
2019-12-23,68.45929718017578,149.1174774169922,294.3542785644531,27.947999954223633
2019-12-24,68.52436828613281,149.08912658691406,294.3634338378906,28.350000381469727
2019-12-26,69.88391876220703,150.3111114501953,295.9304504394531,28.729333877563477
2019-12-27,69.85738372802734,150.58584594726562,295.85711669921875,28.691999435424805
2019-12-30,70.2719955444336,149.28799438476562,294.2259826660156,27.64666748046875
2019-12-31,70.7854232788086,149.39222717285156,294.9407653808594,27.8886661529541
2020-01-02,72.40052032470703,152.158447265625,297.6990051269531,28.68400001525879
2020-01-03,71.69661712646484,150.26377868652344,295.4446716308594,29.534000396728516
2020-01-06,72.26793670654297,150.65216064453125,296.5718078613281,30.1026668548584
2020-01-07,71.92806243896484,149.27857971191406,295.7379455566406,31.270666122436523
2020-01-08,73.08512115478516,151.6563262939453,297.3140869140625,32.80933380126953
2020-01-09,74.63749694824219,153.5509796142578,299.33013916015625,32.089332580566406
2020-01-10,74.80621337890625,152.8404541015625,298.4686584472656,31.876667022705078
2020-01-13,76.40441131591797,154.6782684326172,300.521484375,34.990665435791016
2020-01-14,75.37271118164062,153.58888244628906,300.063232421875,35.861331939697266
2020-01-15,75.0497055053711,154.58351135253906,300.7413330078125,34.56666564941406
2020-01-16,75.98979949951172,157.41604614257812,303.2430114746094,34.232666015625
2020-01-17,76.8310775756836,158.29702758789062,304.1868591308594,34.03333282470703
2020-01-21,76.31041717529297,157.72865295410156,303.5911560058594,36.47999954223633
2020-01-22,76.58280181884766,156.97079467773438,303.6278381347656,37.97066879272461
2020-01-23,76.95161437988281,157.93704223632812,303.97613525390625,38.14666748046875
2020-01-24,76.7298355102539,156.34555053710938,301.2727966308594,37.654666900634766
2020-01-27,74.47357177734375,153.73095703125,296.4436340332031,37.201332092285156
2020-01-28,76.58039855957031,156.74342346191406,299.5500183105469,37.793331146240234
2020-01-29,78.18340301513672,159.18753051757812,299.3025817871094,38.732666015625
2020-01-30,78.07009887695312,163.67779541015625,300.27398681640625,42.72066879272461
2020-01-31,74.60856628417969,161.26214599609375,294.82159423828125,43.371334075927734
2020-02-03,74.40367126464844,165.19351196289062,297.01171875,52.0
2020-02-04,76.85999298095703,170.631103515625,301.53863525390625,59.137332916259766
2020-02-05,77.48675537109375,170.4226837158203,305.02069091796875,48.97999954223633
2020-02-06,78.39310455322266,173.9562225341797,306.047119140625,49.930667877197266
2020-02-07,77.32755279541016,174.2025146484375,304.4159851074219,49.871334075927734
2020-02-10,77.69481658935547,178.7591094970703,306.6885070800781,51.41866683959961
2020-02-11,77.22602844238281,174.72354125976562,307.2200622558594,51.62533187866211
2020-02-12,79.06000518798828,174.97930908203125,309.1993103027344,51.15266799926758
2020-02-13,78.49700927734375,174.03201293945312,308.86944580078125,53.599998474121094
2020-02-14,78.51634216308594,175.58558654785156,309.36419677734375,53.33533477783203
2020-02-18,77.07865905761719,177.36656188964844,308.5670471191406,57.22666549682617
2020-02-19,78.19499969482422,177.89849853515625,310.0423583984375,61.16133117675781
2020-02-20,77.3927993774414,175.1818084716797,308.76861572265625,59.96066665649414
2020-02-21,75.6410140991211,169.64385986328125,305.5889587402344,60.06666564941406
2020-02-24,72.04800415039062,162.3295135498047,295.4538879394531,55.58599853515625
